frame,x1,y1,x2,y2,confidence,class
73,774,211,794,251,0.8852,player
73,961,213,996,253,0.8687,player
73,972,266,994,309,0.8552,player
73,463,370,485,416,0.3367,player
74,1253,393,1282,441,0.9286,player
74,1739,382,1772,437,0.9188,player
74,1198,311,1228,361,0.9181,player
74,363,568,390,626,0.9147,player
74,1389,737,1421,803,0.9142,player
74,594,249,625,295,0.9113,player
74,432,430,456,480,0.9094,player
74,765,511,810,564,0.9059,player
74,863,372,892,425,0.9033,player
74,1655,491,1685,545,0.9032,player
74,765,351,799,396,0.9031,player
74,769,211,796,251,0.9003,player
74,1086,474,1112,522,0.896,player
74,1547,301,1569,345,0.8952,player
74,702,198,720,241,0.8943,player
74,407,374,430,425,0.8809,player
74,963,218,993,252,0.8768,player
74,735,271,752,317,0.8712,player
74,927,219,949,261,0.8699,player
74,0,335,17,391,0.8677,player
74,971,265,996,308,0.8592,player
74,464,369,489,414,0.5418,player
75,1252,394,1281,440,0.923,player
75,1385,735,1423,802,0.9211,player
75,364,565,395,625,0.9194,player
75,1740,384,1771,437,0.9187,player
75,1201,313,1231,362,0.9173,player
75,693,200,721,241,0.9114,player
75,864,372,892,422,0.9091,player
75,761,511,800,563,0.9082,player
75,967,265,997,311,0.9078,player
75,1080,473,1104,523,0.907,player
75,764,210,795,249,0.9035,player
75,594,250,629,295,0.901,player
75,1657,492,1682,547,0.8948,player
75,929,221,944,264,0.8917,player
75,432,428,459,481,0.8911,player
75,766,352,796,397,0.8909,player
75,406,373,429,423,0.8884,player
75,734,272,754,318,0.8773,player
75,961,216,986,255,0.8772,player
75,4,336,25,390,0.8638,player
75,1546,302,1566,345,0.853,player
75,464,368,493,414,0.7218,player
76,363,561,397,622,0.9263,player
76,1383,735,1424,799,0.9219,player
76,1253,395,1283,442,0.92,player
76,692,200,724,243,0.919,player
76,593,250,633,296,0.9161,player
76,760,510,797,562,0.9156,player
76,1205,313,1232,362,0.9144,player
76,1743,386,1770,437,0.9136,player
76,1079,472,1106,523,0.9094,player
76,965,267,998,311,0.9057,player
76,431,426,463,478,0.9056,player
76,867,373,892,421,0.8973,player
76,930,222,945,264,0.8965,player
76,759,210,790,248,0.8963,player
76,404,370,433,423,0.8961,player
76,769,352,793,398,0.8958,player
76,1660,493,1683,547,0.8895,player
76,729,271,754,317,0.8863,player
76,1546,302,1563,346,0.8592,player
76,12,336,32,390,0.8586,player
76,962,217,978,258,0.854,player
76,465,367,494,409,0.7216,player
77,365,559,398,613,0.9225,player
77,594,251,636,296,0.9195,player
77,692,203,726,243,0.9188,player
77,761,508,799,559,0.9161,player
77,1074,470,1106,519,0.9147,player
77,727,271,756,316,0.9137,player
77,430,423,460,472,0.9129,player
77,1388,735,1424,798,0.9117,player
77,1256,396,1282,442,0.9095,player
77,965,268,998,313,0.904,player
77,926,223,946,263,0.9021,player
77,768,352,790,398,0.8979,player
77,1744,386,1768,439,0.8973,player
77,405,368,436,417,0.8969,player
77,1210,312,1234,363,0.8883,player
77,1662,493,1681,546,0.8881,player
77,870,373,888,420,0.8875,player
77,961,218,977,258,0.8695,player
77,760,211,785,251,0.8574,player
77,1545,302,1565,348,0.8549,player
77,466,364,494,403,0.6565,player
77,665,136,689,173,0.4916,player
77,21,336,40,390,0.3727,player
78,363,556,396,607,0.924,player
78,764,506,801,557,0.9235,player
78,426,423,464,472,0.92,player
78,1069,470,1105,517,0.9181,player
78,724,270,759,313,0.9159,player
78,692,204,726,245,0.9132,player
78,1390,736,1422,798,0.9095,player
78,595,251,635,296,0.9066,player
78,402,367,440,416,0.906,player
78,768,351,788,398,0.9051,player
78,958,217,981,258,0.8985,player
78,1660,493,1680,547,0.898,player
78,967,270,996,313,0.8971,player
78,1259,397,1281,442,0.8923,player
78,1546,301,1568,347,0.886,player
78,1747,386,1766,439,0.8835,player
78,871,372,888,420,0.8816,player
78,1214,313,1237,364,0.8749,player
78,928,223,949,265,0.8565,player
78,27,335,46,390,0.6696,player
78,466,364,491,403,0.4848,player
78,665,131,688,173,0.4431,player
79,758,505,803,554,0.9236,player
79,718,270,755,313,0.9195,player
79,1545,301,1571,347,0.9157,player
79,765,350,790,397,0.9151,player
79,362,553,391,607,0.9133,player
79,1658,493,1683,547,0.9087,player
79,1390,736,1420,798,0.9067,player
79,425,423,464,472,0.9059,player
79,954,216,982,257,0.9032,player
79,595,252,635,297,0.9008,player
79,1261,397,1277,443,0.8967,player
79,924,223,951,264,0.895,player
79,692,205,723,246,0.8942,player
79,401,367,435,414,0.8924,player
79,1749,386,1769,439,0.8916,player
79,1065,469,1099,517,0.8914,player
79,870,369,890,417,0.888,player
79,1220,313,1238,363,0.8758,player
79,970,271,992,312,0.8184,player
79,466,360,494,402,0.7755,player
79,32,335,52,390,0.4467,player
80,754,503,801,552,0.9314,player
80,1658,491,1686,546,0.9195,player
80,1391,734,1417,797,0.913,player
80,764,349,793,395,0.9117,player
80,596,252,633,297,0.9111,player
80,426,423,460,470,0.9103,player
80,360,551,386,606,0.9099,player
80,715,271,751,314,0.9094,player
80,1261,396,1279,442,0.9062,player
80,1545,301,1575,347,0.9025,player
80,871,367,895,416,0.9017,player
80,1749,386,1772,439,0.901,player
80,403,364,433,415,0.8946,player
80,1224,314,1239,362,0.8912,player
80,701,205,719,247,0.888,player
80,951,217,983,255,0.8844,player
80,920,223,953,264,0.8733,player
80,467,356,496,400,0.8708,player
80,1067,469,1092,518,0.8347,player
80,971,269,987,312,0.8214,player
80,754,211,780,250,0.8138,player
81,1654,490,1688,545,0.9276,player
81,356,548,383,604,0.9173,player
81,1746,385,1776,439,0.9135,player
81,758,347,795,394,0.9132,player
81,751,503,794,553,0.9124,player
81,1390,732,1417,797,0.9122,player
81,747,211,781,249,0.9114,player
81,1262,395,1282,442,0.9092,player
81,870,366,895,413,0.9043,player
81,1545,301,1577,346,0.9013,player
81,714,272,746,316,0.9005,player
81,595,253,626,296,0.8991,player
81,427,422,455,470,0.8988,player
81,465,353,497,397,0.8981,player
81,918,222,952,265,0.898,player
81,407,362,432,415,0.8948,player
81,1228,313,1242,363,0.8814,player
81,699,205,717,247,0.8781,player
81,1064,468,1082,517,0.8755,player
81,949,216,981,254,0.8692,player
81,41,333,63,387,0.857,player
81,971,269,987,312,0.8196,player
82,1652,491,1690,544,0.933,player
82,869,366,898,413,0.9174,player
82,1748,385,1780,440,0.9171,player
82,594,253,624,296,0.9148,player
82,362,544,387,601,0.9121,player
82,754,347,793,392,0.9092,player
82,1392,730,1420,796,0.9058,player
82,1263,394,1286,442,0.9051,player
82,743,210,779,249,0.9039,player
82,918,223,952,265,0.9015,player
82,1055,467,1083,516,0.8947,player
82,1546,304,1576,348,0.8943,player
82,1231,313,1245,362,0.894,player
82,695,204,718,248,0.8891,player
82,424,420,449,471,0.8878,player
82,719,271,741,315,0.8865,player
82,409,361,431,414,0.8839,player
82,748,503,787,554,0.8833,player
82,455,352,497,395,0.8686,player
82,970,268,993,312,0.8629,player
82,45,333,69,387,0.7356,player
82,950,217,976,254,0.7168,player
83,966,268,994,312,0.9259,player
83,1652,491,1691,543,0.9242,player
83,1750,387,1783,440,0.9201,player
83,871,364,898,411,0.9195,player
83,1263,393,1291,442,0.9186,player
83,360,540,392,599,0.9136,player
83,745,502,783,553,0.9106,player
83,596,252,626,296,0.9096,player
83,1231,312,1249,363,0.9074,player
83,1394,728,1423,795,0.9051,player
83,425,416,448,468,0.904,player
83,754,346,789,391,0.9006,player
83,1054,466,1085,515,0.8985,player
83,415,358,432,408,0.8953,player
83,694,204,718,248,0.8838,player
83,1551,303,1576,349,0.8754,player
83,458,349,495,390,0.8745,player
83,744,211,770,250,0.8739,player
83,719,271,734,315,0.8691,player
83,922,224,944,265,0.7725,player
83,950,217,973,260,0.4511,player
83,716,265,735,310,0.3995,player
84,963,268,997,311,0.9237,player
84,1262,393,1294,442,0.9198,player
84,1755,388,1785,441,0.9196,player
84,1655,492,1691,544,0.9184,player
84,359,538,391,590,0.9184,player
84,424,414,451,467,0.9149,player
84,1393,727,1426,794,0.914,player
84,745,499,778,553,0.9134,player
84,756,347,787,393,0.912,player
84,1051,465,1085,513,0.9097,player
84,875,363,898,410,0.9017,player
84,1232,312,1253,361,0.8983,player
84,596,250,629,293,0.8977,player
84,416,353,434,404,0.8946,player
84,691,205,718,247,0.8839,player
84,1557,304,1575,349,0.8805,player
84,461,349,492,388,0.8736,player
84,716,270,735,312,0.8706,player
84,746,210,762,249,0.8269,player
84,923,223,937,265,0.7608,player
85,747,498,779,552,0.9248,player
85,964,268,995,311,0.9232,player
85,1393,726,1429,792,0.9226,player
85,422,413,453,463,0.9218,player
85,1047,464,1083,510,0.9189,player
85,359,535,389,585,0.9173,player
85,709,268,739,311,0.9168,player
85,1264,393,1297,441,0.9146,player
85,1761,388,1785,440,0.9124,player
85,599,249,633,292,0.9121,player
85,879,362,897,409,0.9112,player
85,1661,492,1688,545,0.906,player
85,1233,313,1258,362,0.8969,player
85,416,350,436,401,0.8905,player
85,740,207,762,249,0.8886,player
85,465,345,490,391,0.8878,player
85,920,223,940,263,0.8789,player
85,692,205,715,248,0.8759,player
85,1557,303,1575,348,0.8728,player
85,945,216,966,257,0.7344,player
85,755,346,782,390,0.7207,player
86,745,495,779,549,0.9311,player
86,1235,312,1263,362,0.9184,player
86,596,249,633,291,0.916,player
86,1396,727,1430,791,0.9155,player
86,1044,464,1078,512,0.9134,player
86,1268,394,1296,442,0.9131,player
86,357,533,385,585,0.9112,player
86,702,263,740,308,0.9063,player
86,413,349,439,398,0.9008,player
86,464,342,490,385,0.8968,player
86,1663,492,1685,546,0.8932,player
86,918,223,940,262,0.8881,player
86,941,217,968,257,0.8793,player
86,736,207,764,249,0.8718,player
86,1559,302,1576,346,0.8716,player
86,967,267,993,311,0.8669,player
86,878,360,898,408,0.8566,player
86,421,410,450,459,0.8527,player
86,694,207,715,249,0.8509,player
86,1765,386,1784,443,0.844,player
86,63,332,92,384,0.7461,player
86,755,344,778,390,0.5878,player
87,744,495,778,545,0.9319,player
87,699,263,739,308,0.9201,player
87,596,249,636,289,0.9151,player
87,1399,727,1430,789,0.9143,player
87,358,531,382,585,0.9138,player
87,1241,312,1267,362,0.9122,player
87,914,223,942,264,0.9068,player
87,1271,395,1296,442,0.9055,player
87,462,339,493,384,0.9019,player
87,754,342,778,391,0.9003,player
87,420,410,453,457,0.8986,player
87,685,208,715,250,0.8985,player
87,1663,492,1684,546,0.8982,player
87,732,205,764,244,0.8966,player
87,415,348,439,397,0.8936,player
87,1046,463,1072,512,0.8904,player
87,1561,302,1581,348,0.8874,player
87,880,359,900,410,0.879,player
87,941,217,969,256,0.8694,player
87,970,267,993,310,0.8578,player
87,1768,387,1787,442,0.8092,player
88,739,495,778,544,0.9278,player
88,1243,312,1272,362,0.9176,player
88,701,263,735,308,0.9172,player
88,597,249,636,291,0.9145,player
88,358,527,384,584,0.9116,player
88,457,337,492,379,0.9105,player
88,1402,727,1426,789,0.9096,player
88,1662,491,1687,546,0.9076,player
88,911,223,940,264,0.9051,player
88,1559,302,1585,348,0.9041,player
88,753,342,781,391,0.8985,player
88,415,345,441,395,0.8981,player
88,1273,395,1293,441,0.8957,player
88,684,208,716,250,0.8951,player
88,1771,389,1790,441,0.895,player
88,972,269,992,311,0.886,player
88,881,356,903,407,0.8838,player
88,937,217,968,256,0.8778,player
88,727,205,758,243,0.864,player
88,418,410,448,459,0.783,player
88,1043,464,1062,512,0.5157,player
89,1662,490,1690,546,0.9281,player
89,1403,726,1425,789,0.9246,player
89,456,336,490,377,0.92,player
89,737,494,771,543,0.9185,player
89,1559,302,1589,348,0.9153,player
89,357,522,385,579,0.9132,player
89,704,262,729,308,0.9123,player
89,752,341,783,388,0.9108,player
89,598,249,636,292,0.9086,player
89,1249,312,1276,362,0.9086,player
89,1773,389,1794,441,0.9036,player
89,684,208,717,250,0.8991,player
89,881,354,906,406,0.8984,player
89,1275,394,1292,441,0.8964,player
89,911,223,935,264,0.8931,player
89,1038,461,1064,512,0.8914,player
89,935,217,964,258,0.8858,player
89,973,269,989,313,0.883,player
89,418,343,442,393,0.866,player
89,730,206,753,245,0.8423,player
90,1405,723,1426,788,0.9286,player
90,1661,489,1694,544,0.9227,player
90,357,518,388,572,0.9192,player
90,738,495,768,542,0.9182,player
90,1771,388,1798,441,0.9176,player
90,1561,301,1592,348,0.9166,player
90,1254,311,1279,360,0.9129,player
90,1035,460,1065,510,0.9108,player
90,749,340,784,386,0.9077,player
90,598,248,633,289,0.9072,player
90,973,267,993,311,0.905,player
90,683,208,717,249,0.9038,player
90,460,332,487,377,0.8997,player
90,1277,393,1296,439,0.894,player
90,913,223,940,264,0.8861,player
90,936,217,961,256,0.8486,player
90,731,206,748,245,0.8043,player
90,706,261,724,306,0.8019,player
90,883,353,907,400,0.7942,player
90,419,341,443,391,0.5216,player
91,1656,488,1697,544,0.9236,player
91,1773,388,1804,442,0.9213,player
91,356,516,388,567,0.9205,player
91,1033,458,1065,507,0.9182,player
91,1406,722,1432,788,0.9158,player
91,1564,303,1594,349,0.9136,player
91,747,339,781,386,0.9081,player
91,1278,392,1300,440,0.8996,player
91,738,493,760,543,0.8991,player
91,596,249,631,291,0.8989,player
91,1259,311,1281,361,0.894,player
91,683,209,717,251,0.8878,player
91,456,331,485,375,0.882,player
91,973,267,996,310,0.8785,player
91,726,205,747,245,0.877,player
91,940,217,956,257,0.8696,player
91,917,224,932,265,0.8535,player
91,704,259,724,306,0.8474,player
91,418,340,445,389,0.8011,player
91,886,353,908,400,0.4339,player
92,1778,388,1809,443,0.9258,player
92,1405,721,1436,786,0.9219,player
92,1656,489,1699,543,0.9217,player
92,1027,458,1063,508,0.9167,player
92,421,338,448,386,0.915,player
92,737,491,763,543,0.9103,player
92,1279,393,1304,441,0.908,player
92,357,514,385,564,0.9056,player
92,749,340,776,388,0.9011,player
92,1265,311,1283,361,0.8972,player
92,462,327,488,374,0.8959,player
92,723,205,749,244,0.889,player
92,703,259,727,305,0.8812,player
92,890,352,909,398,0.8788,player
92,937,217,956,258,0.8701,player
92,684,209,716,252,0.8613,player
92,969,269,999,311,0.8594,player
92,919,223,934,265,0.8593,player
92,1570,305,1594,350,0.8561,player
92,596,249,628,290,0.8398,player
93,1403,720,1440,786,0.9324,player
93,733,490,765,542,0.9228,player
93,422,337,451,383,0.9225,player
93,1281,392,1307,438,0.9218,player
93,1782,389,1812,443,0.9201,player
93,1661,490,1699,544,0.9088,player
93,422,402,448,454,0.9054,player
93,698,258,727,304,0.9049,player
93,356,511,383,566,0.9041,player
93,1027,457,1057,508,0.9041,player
93,462,325,491,369,0.9016,player
93,932,217,960,260,0.8934,player
93,719,204,750,242,0.8912,player
93,967,267,1000,309,0.8901,player
93,752,340,770,388,0.8871,player
93,1270,310,1286,360,0.8843,player
93,892,351,910,397,0.8786,player
93,916,222,936,263,0.8639,player
93,596,249,628,289,0.8498,player
93,696,209,716,251,0.8488,player
93,105,325,123,377,0.5116,player
94,1404,720,1443,784,0.9322,player
94,731,488,766,539,0.9269,player
94,420,400,450,453,0.9175,player
94,1787,390,1816,443,0.9123,player
94,695,258,727,302,0.912,player
94,424,336,453,379,0.9115,player
94,356,509,382,565,0.9081,player
94,1283,392,1310,437,0.906,player
94,460,324,491,365,0.9038,player
94,596,248,632,289,0.9008,player
94,1666,490,1698,544,0.9004,player
94,933,214,960,257,0.8968,player
94,1273,311,1289,360,0.8955,player
94,916,222,939,262,0.8953,player
94,1028,458,1050,509,0.8947,player
94,752,340,770,387,0.8908,player
94,894,349,911,396,0.8883,player
94,970,268,1000,311,0.8763,player
94,715,204,748,242,0.8724,player
94,696,210,716,253,0.8396,player
94,109,325,127,376,0.8233,player
95,1406,720,1445,783,0.9247,player
95,1792,391,1816,443,0.9097,player
95,694,258,723,302,0.909,player
95,724,487,767,536,0.9079,player
95,356,506,382,563,0.907,player
95,458,321,489,361,0.9056,player
95,747,339,771,387,0.9039,player
95,417,399,452,449,0.9036,player
95,426,337,454,378,0.9033,player
95,912,222,940,263,0.9,player
95,1275,311,1292,360,0.8917,player
95,1024,457,1042,510,0.8863,player
95,931,215,959,258,0.8859,player
95,973,270,999,312,0.8666,player
95,694,211,713,254,0.8589,player
95,895,346,913,395,0.8443,player
95,596,248,631,284,0.8373,player
95,1670,490,1693,543,0.8359,player
95,714,204,737,241,0.8307,player
95,1284,393,1306,447,0.5707,player
95,115,325,132,376,0.4119,player
96,1411,721,1445,782,0.92,player
96,720,485,764,536,0.9164,player
96,744,338,773,385,0.9156,player
96,358,502,383,556,0.9142,player
96,1277,311,1295,361,0.9033,player
96,415,397,453,446,0.9027,player
96,1797,391,1816,443,0.8957,player
96,430,336,455,377,0.8956,player
96,458,320,487,361,0.8944,player
96,908,222,937,264,0.893,player
96,1578,302,1598,349,0.8904,player
96,697,259,717,302,0.8781,player
96,1018,455,1045,506,0.8772,player
96,895,344,917,395,0.8603,player
96,975,270,994,312,0.847,player
96,929,214,955,255,0.8317,player
96,595,247,629,284,0.8213,player
96,693,212,714,253,0.8193,player
96,712,205,734,244,0.7322,player
96,1669,489,1690,549,0.7265,player
96,1286,393,1306,446,0.5538,player
97,742,337,775,384,0.9313,player
97,1412,721,1444,781,0.9207,player
97,1277,311,1299,360,0.9193,player
97,719,486,761,534,0.9101,player
97,356,499,385,550,0.9086,player
97,416,397,452,446,0.9054,player
97,1015,454,1047,503,0.9039,player
97,1800,391,1819,443,0.9034,player
97,1577,301,1601,348,0.9006,player
97,459,317,488,362,0.8923,player
97,907,224,935,264,0.8916,player
97,978,268,993,312,0.8892,player
97,433,333,457,377,0.8709,player
97,597,246,626,286,0.8682,player
97,696,258,713,301,0.8659,player
97,693,212,712,254,0.7967,player
97,895,342,920,393,0.7857,player
97,929,215,948,255,0.7603,player
97,1287,393,1306,443,0.7197,player
97,1668,489,1692,543,0.6621,player
97,710,202,728,245,0.3859,player
98,1009,452,1043,501,0.927,player
98,1668,488,1694,544,0.9243,player
98,1411,721,1439,781,0.9213,player
98,737,336,774,383,0.9209,player
98,1277,311,1303,360,0.9201,player
98,1576,302,1604,348,0.9093,player
98,355,496,385,547,0.9092,player
98,1802,390,1821,443,0.9054,player
98,717,486,752,535,0.8982,player
98,596,246,626,285,0.8959,player
98,417,397,451,446,0.8952,player
98,459,314,486,360,0.8917,player
98,974,268,992,311,0.888,player
98,692,257,715,302,0.8857,player
98,908,223,932,267,0.8705,player
98,438,331,460,374,0.8544,player
98,1287,392,1305,442,0.816,player
98,691,214,713,257,0.8033,player
98,928,215,945,256,0.7844,player
98,709,200,729,242,0.6018,player
98,896,341,921,388,0.4221,player
99,1666,488,1697,543,0.9244,player
99,1005,451,1041,501,0.9191,player
99,1802,390,1825,444,0.9128,player
99,1412,718,1439,781,0.9125,player
99,1280,311,1306,360,0.9123,player
99,1578,302,1607,348,0.9119,player
99,355,494,384,546,0.9025,player
99,599,246,626,285,0.902,player
99,716,484,747,535,0.8987,player
99,413,396,448,445,0.8973,player
99,458,313,489,356,0.8932,player
99,735,337,771,380,0.8922,player
99,687,255,717,300,0.8911,player
99,976,266,996,310,0.8694,player
99,911,222,934,266,0.8667,player
99,441,330,462,372,0.8563,player
99,691,214,723,258,0.8422,player
99,1287,390,1305,441,0.8195,player
99,704,202,731,245,0.776,player
99,922,218,941,260,0.7615,player
99,899,341,922,387,0.4034,player
100,1283,311,1311,360,0.9303,player
100,1800,390,1828,444,0.9201,player
100,1662,487,1700,542,0.9154,player
100,1413,715,1441,780,0.9145,player
100,1005,451,1035,502,0.9089,player
100,714,482,744,534,0.9067,player
100,354,492,382,545,0.9065,player
100,600,246,626,284,0.9063,player
100,1579,304,1609,349,0.905,player
100,735,338,771,384,0.9038,player
100,974,267,1000,311,0.9,player
100,418,394,444,444,0.8892,player
100,1289,391,1310,439,0.8871,player
100,682,254,719,296,0.8831,player
100,913,221,930,265,0.8523,player
100,459,312,484,355,0.8293,player
100,689,210,720,259,0.8093,player
100,923,215,943,258,0.7998,player
100,701,202,730,251,0.7456,player
100,446,328,466,372,0.3209,player
101,1287,311,1314,359,0.927,player
101,1800,389,1831,444,0.9249,player
101,1413,713,1443,780,0.9184,player
101,714,479,741,533,0.9163,player
101,1661,487,1700,542,0.9158,player
101,601,244,630,285,0.9153,player
101,354,488,378,543,0.9133,player
101,1287,391,1315,439,0.9083,player
101,417,392,440,443,0.9001,player
101,1583,305,1609,349,0.8999,player
101,970,266,999,308,0.8848,player
101,1005,451,1027,502,0.8796,player
101,682,252,717,294,0.8733,player
101,738,337,759,383,0.8672,player
101,914,221,932,265,0.8503,player
101,687,213,720,257,0.818,player
101,459,310,480,351,0.7827,player
101,922,216,947,257,0.7722,player
101,448,327,469,369,0.7169,player
101,694,200,721,245,0.3283,player
102,1802,391,1834,444,0.9301,player
102,1290,311,1317,360,0.9252,player
102,599,244,632,284,0.9234,player
102,1412,711,1445,779,0.9213,player
102,711,479,742,532,0.9199,player
102,1286,391,1315,438,0.9171,player
102,911,216,944,264,0.9148,player
102,1661,489,1699,543,0.9122,player
102,354,485,378,542,0.9117,player
102,686,202,717,253,0.897,player
102,1585,305,1607,349,0.8948,player
102,418,390,442,442,0.8875,player
102,969,268,1001,308,0.8783,player
102,682,250,712,295,0.8742,player
102,999,450,1021,501,0.8525,player
102,737,338,757,383,0.8436,player
102,451,324,474,367,0.8308,player
102,455,309,481,355,0.5987,player
103,598,245,633,286,0.9316,player
103,709,479,742,530,0.9219,player
103,1293,313,1319,360,0.9211,player
103,1411,712,1447,779,0.9209,player
103,354,484,380,539,0.9191,player
103,1805,393,1839,446,0.9175,player
103,1284,391,1319,441,0.9098,player
103,1666,490,1697,543,0.8938,player
103,909,215,932,267,0.8906,player
103,995,450,1023,500,0.8898,player
103,684,202,714,253,0.8839,player
103,1588,307,1605,350,0.8822,player
103,729,337,754,383,0.8818,player
103,418,391,445,442,0.852,player
103,971,269,998,311,0.8499,player
103,455,321,477,365,0.8423,player
103,685,252,707,296,0.7822,player
103,458,308,482,359,0.5968,player
103,148,323,169,373,0.2796,player
103,904,337,924,385,0.2516,player
104,595,243,633,285,0.9286,player
104,703,476,741,526,0.9183,player
104,1411,710,1446,776,0.9176,player
104,1808,391,1841,446,0.9168,player
104,992,447,1021,496,0.9155,player
104,353,478,379,531,0.9132,player
104,1296,310,1319,360,0.9131,player
104,415,388,445,438,0.9128,player
104,1286,392,1319,440,0.9082,player
104,974,269,996,311,0.8964,player
104,905,215,930,266,0.8951,player
104,1588,304,1604,349,0.8832,player
104,729,334,756,379,0.8652,player
104,455,314,480,362,0.8445,player
104,688,199,710,254,0.8017,player
104,685,250,700,294,0.792,player
104,1668,490,1693,543,0.7065,player
104,904,335,925,384,0.603,player
105,592,241,631,283,0.9227,player
105,725,330,754,374,0.9196,player
105,411,385,439,432,0.9186,player
105,697,473,735,522,0.9183,player
105,1412,707,1442,770,0.9175,player
105,981,443,1015,492,0.9139,player
105,349,472,375,523,0.9119,player
105,1808,388,1840,442,0.91,player
105,1287,389,1312,435,0.8993,player
105,900,212,929,263,0.8991,player
105,454,314,478,357,0.8936,player
105,1664,485,1686,539,0.8932,player
105,1585,300,1604,345,0.89,player
105,974,265,992,308,0.8895,player
105,681,195,706,253,0.8875,player
105,1299,306,1317,355,0.8873,player
105,674,248,699,290,0.8732,player
105,151,320,174,368,0.7081,player
105,452,303,477,355,0.2965,player
106,588,240,625,282,0.9277,player
106,411,383,436,431,0.9185,player
106,1414,706,1439,769,0.9174,player
106,1810,387,1840,441,0.915,player
106,974,441,1009,490,0.9135,player
106,719,325,752,373,0.9126,player
106,347,470,370,523,0.9098,player
106,694,471,725,522,0.9067,player
106,1584,298,1606,343,0.9012,player
106,899,212,928,263,0.8998,player
106,1662,482,1685,538,0.898,player
106,672,193,703,254,0.8889,player
106,670,245,700,289,0.8881,player
106,973,263,988,306,0.8867,player
106,1301,304,1317,355,0.8823,player
106,455,313,482,355,0.8788,player
106,446,296,471,341,0.834,player
106,1288,388,1310,434,0.8226,player
106,901,329,925,375,0.8175,player
107,410,385,435,431,0.9196,player
107,348,468,368,522,0.9152,player
107,1815,389,1840,442,0.91,player
107,1414,706,1436,769,0.9093,player
107,1583,299,1610,345,0.9092,player
107,1662,482,1688,539,0.9062,player
107,974,442,1004,493,0.9035,player
107,692,472,720,523,0.8971,player
107,585,241,619,282,0.8967,player
107,670,245,700,288,0.8943,player
107,457,314,487,355,0.8926,player
107,668,195,699,256,0.8906,player
107,973,263,989,306,0.8871,player
107,1303,306,1319,356,0.8844,player
107,902,212,926,263,0.8736,player
107,717,328,746,372,0.8725,player
107,1288,387,1306,438,0.8587,player
107,445,299,472,339,0.8508,player
107,903,329,925,375,0.8471,player
107,158,319,180,364,0.5599,player
108,409,384,430,430,0.9239,player
108,1658,481,1689,537,0.9202,player
108,583,240,612,282,0.9179,player
108,1413,703,1434,767,0.9084,player
108,1583,300,1612,345,0.9048,player
108,692,470,716,522,0.9028,player
108,972,262,991,305,0.8972,player
108,1820,388,1839,441,0.8939,player
108,346,466,370,519,0.8932,player
108,461,314,491,354,0.8932,player
108,715,328,743,373,0.8859,player
108,1288,387,1305,437,0.8786,player
108,666,245,695,284,0.8784,player
108,1305,306,1322,357,0.8718,player
108,974,442,996,492,0.8637,player
108,446,299,471,337,0.8402,player
108,904,327,925,372,0.8186,player
108,667,209,697,261,0.8096,player
108,899,209,920,263,0.6958,player
108,667,197,695,256,0.6556,player
109,579,241,611,283,0.9264,player
109,1652,481,1689,536,0.9255,player
109,344,464,371,518,0.9251,player
109,405,384,433,429,0.9133,player
109,968,262,992,307,0.9129,player
109,1412,702,1433,767,0.9107,player
109,688,469,713,522,0.9062,player
109,1583,300,1611,347,0.8979,player
109,968,440,988,491,0.8976,player
109,1819,388,1838,442,0.895,player
109,460,314,493,354,0.8938,player
109,714,329,735,374,0.871,player
109,1305,306,1322,355,0.8641,player
109,447,299,470,336,0.844,player
109,1286,385,1306,438,0.8395,player
109,894,210,917,262,0.8335,player
109,667,213,694,262,0.7519,player
109,663,244,687,284,0.7048,player
109,667,196,687,242,0.3819,player
110,678,469,708,522,0.9249,player
110,958,265,988,307,0.9214,player
110,337,463,368,516,0.9208,player
110,1641,482,1684,537,0.9203,player
110,396,384,429,430,0.9194,player
110,457,315,489,356,0.9179,player
110,1405,703,1430,767,0.9152,player
110,957,440,984,491,0.9125,player
110,1581,300,1604,348,0.8954,player
110,1298,306,1318,357,0.8918,player
110,1282,388,1303,436,0.8915,player
110,443,299,464,335,0.8401,player
110,579,244,609,283,0.8048,player
110,894,220,916,267,0.7856,player
110,882,212,906,258,0.7816,player
110,656,197,676,239,0.7422,player
110,657,247,677,287,0.7233,player
110,899,327,915,370,0.5414,player
110,657,205,678,261,0.3936,player
110,161,319,184,365,0.2524,player
111,571,242,605,281,0.9274,player
111,456,311,487,353,0.9236,player
111,956,263,984,304,0.9213,player
111,947,437,979,486,0.919,player
111,1397,698,1430,764,0.9178,player
111,332,458,360,506,0.9153,player
111,388,380,426,428,0.9151,player
111,1274,385,1301,434,0.9135,player
111,672,466,705,518,0.9133,player
111,1641,480,1679,535,0.9132,player
111,1809,387,1831,441,0.8935,player
111,1292,306,1317,356,0.8912,player
111,701,327,719,372,0.8864,player
111,1579,298,1598,347,0.8789,player
111,894,324,913,367,0.8785,player
111,886,221,908,264,0.8687,player
111,440,296,460,331,0.8418,player
111,647,194,662,229,0.7632,player
111,651,245,667,285,0.7525,player
111,654,217,671,263,0.7509,player
111,874,210,895,252,0.6997,player
111,158,313,183,362,0.6192,player
112,1273,385,1305,432,0.9246,player
112,571,239,606,280,0.9228,player
112,668,464,705,514,0.9202,player
112,1398,696,1434,760,0.9199,player
112,332,455,359,504,0.9139,player
112,1808,385,1835,440,0.9137,player
