player_id,frame,view,x1,y1,x2,y2
1394,89,tacticam,752,341,783,388
1395,89,tacticam,598,249,636,292
1366,89,tacticam,1249,312,1276,362
1396,89,tacticam,1773,389,1794,441
1366,89,tacticam,684,208,717,250
1397,89,tacticam,881,354,906,406
1398,89,tacticam,1275,394,1292,441
1398,89,broadcast,1611,580,1652,681
1399,89,tacticam,911,223,935,264
1400,89,tacticam,1038,461,1064,512
1401,89,tacticam,935,217,964,258
1402,89,tacticam,973,269,989,313
1403,89,tacticam,418,343,442,393
1366,89,tacticam,730,206,753,245
1404,90,tacticam,1405,723,1426,788
1366,90,tacticam,1661,489,1694,544
1366,90,tacticam,357,518,388,572
1366,90,tacticam,738,495,768,542
1366,90,tacticam,1771,388,1798,441
1366,90,tacticam,1561,301,1592,348
1366,90,tacticam,1254,311,1279,360
1405,90,tacticam,1035,460,1065,510
1405,91,broadcast,1538,480,1579,561
1406,90,tacticam,749,340,784,386
1407,90,tacticam,598,248,633,289
1407,90,broadcast,1346,548,1406,648
1408,90,tacticam,973,267,993,311
1366,90,tacticam,683,208,717,249
1409,90,tacticam,460,332,487,377
1405,90,tacticam,1277,393,1296,439
1410,90,tacticam,913,223,940,264
1411,90,tacticam,936,217,961,256
1411,91,broadcast,1538,480,1579,561
1412,90,tacticam,731,206,748,245
1412,88,broadcast,1427,544,1461,644
1413,90,tacticam,706,261,724,306
1414,90,tacticam,883,353,907,400
1415,90,tacticam,419,341,443,391
1366,91,tacticam,1656,488,1697,544
1366,91,tacticam,1773,388,1804,442
1416,91,tacticam,356,516,388,567
1416,89,broadcast,1448,690,1518,811
1417,91,tacticam,1033,458,1065,507
1418,91,tacticam,1406,722,1432,788
1416,91,tacticam,1564,303,1594,349
1419,91,tacticam,747,339,781,386
1420,91,tacticam,1278,392,1300,440
1420,89,broadcast,979,608,1030,707
1416,91,tacticam,738,493,760,543
1407,91,tacticam,596,249,631,291
1416,91,tacticam,1259,311,1281,361
1416,91,tacticam,683,209,717,251
1421,91,tacticam,456,331,485,375
1422,91,tacticam,973,267,996,310
1423,91,tacticam,726,205,747,245
1424,91,tacticam,940,217,956,257
1425,91,tacticam,917,224,932,265
1426,91,tacticam,704,259,724,306
1427,91,tacticam,418,340,445,389
1427,91,broadcast,1542,480,1589,566
1428,91,tacticam,886,353,908,400
1429,92,tacticam,1778,388,1809,443
1429,90,broadcast,1462,693,1529,813
1430,92,tacticam,1405,721,1436,786
1430,91,broadcast,825,631,877,712
1429,92,tacticam,1656,489,1699,543
1431,92,tacticam,1027,458,1063,508
1432,92,tacticam,421,338,448,386
1429,92,tacticam,737,491,763,543
1407,92,tacticam,1279,393,1304,441
1430,92,tacticam,357,514,385,564
1433,92,tacticam,749,340,776,388
1434,92,tacticam,1265,311,1283,361
1435,92,tacticam,462,327,488,374
1435,93,broadcast,1506,698,1552,818
1436,92,tacticam,723,205,749,244
1437,92,tacticam,703,259,727,305
1438,92,tacticam,890,352,909,398
1439,92,tacticam,937,217,956,258
1440,92,tacticam,684,209,716,252
1441,92,tacticam,969,269,999,311
1442,92,tacticam,919,223,934,265
1443,92,tacticam,1570,305,1594,350
1444,92,tacticam,596,249,628,290
1445,93,tacticam,1403,720,1440,786
1445,93,broadcast,832,634,914,717
1446,93,tacticam,733,490,765,542
1446,91,broadcast,1744,516,1801,610
1447,93,tacticam,422,337,451,383
1447,91,broadcast,1542,480,1589,566
1447,93,tacticam,1281,392,1307,438
1435,93,tacticam,1782,389,1812,443
1448,93,tacticam,1661,490,1699,544
1448,91,broadcast,1479,695,1536,814
1411,93,tacticam,422,402,448,454
1449,93,tacticam,698,258,727,304
1430,93,tacticam,356,511,383,566
1450,93,tacticam,1027,457,1057,508
1451,93,tacticam,462,325,491,369
1447,93,tacticam,932,217,960,260
1452,93,tacticam,719,204,750,242
1453,93,tacticam,967,267,1000,309
1453,92,broadcast,1621,579,1695,685
1454,93,tacticam,752,340,770,388
1455,93,tacticam,1270,310,1286,360
1456,93,tacticam,892,351,910,397
1457,93,tacticam,916,222,936,263
1458,93,tacticam,596,249,628,289
1435,93,tacticam,696,209,716,251
1459,93,tacticam,105,325,123,377
1460,94,tacticam,1404,720,1443,784
1460,92,broadcast,834,632,902,716
1461,94,tacticam,731,488,766,539
1461,92,broadcast,1496,697,1543,816
1462,94,tacticam,420,400,450,453
1462,94,broadcast,945,578,1002,659
1435,94,tacticam,1787,390,1816,443
1463,94,tacticam,695,258,727,302
1463,95,broadcast,1644,595,1713,695
1462,94,tacticam,424,336,453,379
1461,94,tacticam,356,509,382,565
1464,94,tacticam,1283,392,1310,437
1465,94,tacticam,460,324,491,365
1466,94,tacticam,596,248,632,289
1435,94,tacticam,1666,490,1698,544
1467,94,tacticam,933,214,960,257
1467,92,broadcast,1621,579,1695,685
1468,94,tacticam,1273,311,1289,360
1469,94,tacticam,916,222,939,262
1470,94,tacticam,1028,458,1050,509
1471,94,tacticam,752,340,770,387
1472,94,tacticam,894,349,911,396
1467,94,tacticam,970,268,1000,311
1473,94,tacticam,715,204,748,242
1435,94,tacticam,696,210,716,253
1474,94,tacticam,109,325,127,376
1475,95,tacticam,1406,720,1445,783
1475,93,broadcast,824,635,889,715
1435,95,tacticam,1792,391,1816,443
1476,95,tacticam,694,258,723,302
1477,95,tacticam,724,487,767,536
1477,94,broadcast,830,640,919,716
1478,95,tacticam,356,506,382,563
1479,95,tacticam,458,321,489,361
1479,93,broadcast,832,634,914,717
1480,95,tacticam,747,339,771,387
1462,95,tacticam,417,399,452,449
1481,95,tacticam,426,337,454,378
1482,95,tacticam,912,222,940,263
1483,95,tacticam,1275,311,1292,360
1484,95,tacticam,1024,457,1042,510
1484,93,broadcast,1031,604,1063,708
1485,95,tacticam,931,215,959,258
1486,95,tacticam,973,270,999,312
1487,95,tacticam,694,211,713,254
1487,96,broadcast,1534,702,1579,825
1488,95,tacticam,895,346,913,395
1489,95,tacticam,596,248,631,284
1490,95,tacticam,1670,490,1693,543
1491,95,tacticam,714,204,737,241
1462,95,tacticam,1284,393,1306,447
1492,95,tacticam,115,325,132,376
1493,96,tacticam,1411,721,1445,782
1493,94,broadcast,1517,699,1562,821
1477,96,tacticam,720,485,764,536
1494,96,tacticam,744,338,773,385
1495,96,tacticam,358,502,383,556
1495,94,broadcast,1517,699,1562,821
1496,96,tacticam,1277,311,1295,361
1462,96,tacticam,415,397,453,446
1497,96,tacticam,1797,391,1816,443
1497,94,broadcast,1784,514,1827,616
1498,96,tacticam,430,336,455,377
1499,96,tacticam,458,320,487,361
1499,95,broadcast,1525,700,1572,824
1500,96,tacticam,908,222,937,264
1501,96,tacticam,1578,302,1598,349
1502,96,tacticam,697,259,717,302
1503,96,tacticam,1018,455,1045,506
1504,96,tacticam,895,344,917,395
1505,96,tacticam,975,270,994,312
1506,96,tacticam,929,214,955,255
1507,96,tacticam,595,247,629,284
1508,96,tacticam,693,212,714,253
1508,96,broadcast,1534,702,1579,825
1509,96,tacticam,712,205,734,244
1510,96,tacticam,1669,489,1690,549
1510,94,broadcast,1517,699,1562,821
1511,96,tacticam,1286,393,1306,446
1511,94,broadcast,1584,500,1620,603
1512,97,tacticam,742,337,775,384
1512,97,broadcast,1672,596,1707,700
1513,97,tacticam,1412,721,1444,781
1513,96,broadcast,1534,702,1579,825
1514,97,tacticam,1277,311,1299,360
1515,97,tacticam,719,486,761,534
1515,96,broadcast,1534,702,1579,825
1516,97,tacticam,356,499,385,550
1516,96,broadcast,1534,702,1579,825
1517,97,tacticam,416,397,452,446
1518,97,tacticam,1015,454,1047,503
1519,97,tacticam,1800,391,1819,443
1520,97,tacticam,1577,301,1601,348
1520,97,broadcast,1532,704,1588,828
1520,97,tacticam,459,317,488,362
1521,97,tacticam,907,224,935,264
1522,97,tacticam,978,268,993,312
1522,99,broadcast,1623,512,1659,613
1523,97,tacticam,433,333,457,377
1524,97,tacticam,597,246,626,286
1525,97,tacticam,696,258,713,301
1525,98,broadcast,1678,598,1708,704
1526,97,tacticam,693,212,712,254
1527,97,tacticam,895,342,920,393
1522,97,tacticam,929,215,948,255
1528,97,tacticam,1287,393,1306,443
1528,95,broadcast,1419,548,1454,655
1529,97,tacticam,1668,489,1692,543
1530,97,tacticam,710,202,728,245
1531,98,tacticam,1009,452,1043,501
1532,98,tacticam,1668,488,1694,544
1532,96,broadcast,1806,514,1846,619
1533,98,tacticam,1411,721,1439,781
1533,97,broadcast,1532,704,1588,828
1534,98,tacticam,737,336,774,383
1535,98,tacticam,1277,311,1303,360
1535,97,broadcast,1532,704,1588,828
1536,98,tacticam,1576,302,1604,348
1536,97,broadcast,1532,704,1588,828
1537,98,tacticam,355,496,385,547
1537,97,broadcast,1532,704,1588,828
1538,98,tacticam,1802,390,1821,443
1538,100,broadcast,1616,578,1650,676
1537,98,tacticam,717,486,752,535
1539,98,tacticam,596,246,626,285
1539,99,broadcast,1704,533,1744,622
1540,98,tacticam,417,397,451,446
1540,98,broadcast,838,663,901,720
1537,98,tacticam,459,314,486,360
1541,98,tacticam,974,268,992,311
1542,98,tacticam,692,257,715,302
1543,98,tacticam,908,223,932,267
1525,98,tacticam,438,331,460,374
1544,98,tacticam,1287,392,1305,442
1544,97,broadcast,1434,551,1466,660
1545,98,tacticam,691,214,713,257
1546,98,tacticam,928,215,945,256
1547,98,tacticam,709,200,729,242
1548,98,tacticam,896,341,921,388
1548,97,broadcast,839,658,896,716
1549,99,tacticam,1666,488,1697,543
1549,97,broadcast,1532,704,1588,828
1550,99,tacticam,1005,451,1041,501
1551,99,tacticam,1802,390,1825,444
1552,99,tacticam,1412,718,1439,781
1552,101,broadcast,1559,718,1607,841
1553,99,tacticam,1280,311,1306,360
1553,97,broadcast,1532,704,1588,828
1554,99,tacticam,1578,302,1607,348
1554,97,broadcast,1532,704,1588,828
1552,99,tacticam,355,494,384,546
1555,99,tacticam,599,246,626,285
1555,98,broadcast,1695,529,1740,619
1554,99,tacticam,716,484,747,535
1556,99,tacticam,413,396,448,445
1554,99,tacticam,458,313,489,356
1557,99,tacticam,735,337,771,380
1558,99,tacticam,687,255,717,300
1525,99,tacticam,976,266,996,310
1559,99,tacticam,911,222,934,266
1559,98,broadcast,1615,509,1652,610
1560,99,tacticam,441,330,462,372
1554,99,tacticam,691,214,723,258
1544,99,tacticam,1287,390,1305,441
1561,99,tacticam,704,202,731,245
1561,97,broadcast,1532,704,1588,828
1522,99,tacticam,922,218,941,260
1562,99,tacticam,899,341,922,387
1563,100,tacticam,1283,311,1311,360
1563,98,broadcast,1535,706,1594,833
1540,100,tacticam,1800,390,1828,444
1563,100,tacticam,1662,487,1700,542
1552,100,tacticam,1413,715,1441,780
1564,100,tacticam,1005,451,1035,502
1565,100,tacticam,714,482,744,534
1565,98,broadcast,1535,706,1594,833
1566,100,tacticam,354,492,382,545
1566,98,broadcast,1535,706,1594,833
1567,100,tacticam,600,246,626,284
1567,98,broadcast,1615,509,1652,610
1568,100,tacticam,1579,304,1609,349
1568,98,broadcast,1535,706,1594,833
1569,100,tacticam,735,338,771,384
1570,100,tacticam,974,267,1000,311
1571,100,tacticam,418,394,444,444
1525,100,tacticam,1289,391,1310,439
1572,100,tacticam,682,254,719,296
1525,100,tacticam,913,221,930,265
1573,100,tacticam,459,312,484,355
1573,102,broadcast,1562,719,1611,843
1573,100,tacticam,689,210,720,259
1522,100,tacticam,923,215,943,258
1574,100,tacticam,701,202,730,251
1522,100,tacticam,446,328,466,372
1575,101,tacticam,1287,311,1314,359
1576,101,tacticam,1800,389,1831,444
1576,99,broadcast,1541,710,1598,835
1577,101,tacticam,1413,713,1443,780
1577,99,broadcast,1541,710,1598,835
1578,101,tacticam,714,479,741,533
1578,99,broadcast,1541,710,1598,835
1579,101,tacticam,1661,487,1700,542
1579,99,broadcast,836,674,926,725
1580,101,tacticam,601,244,630,285
1580,99,broadcast,1704,533,1744,622
1573,101,tacticam,354,488,378,543
1580,101,tacticam,1287,391,1315,439
1581,101,tacticam,417,392,440,443
1582,101,tacticam,1583,305,1609,349
1582,99,broadcast,1584,498,1622,577
1583,101,tacticam,970,266,999,308
1584,101,tacticam,1005,451,1027,502
1585,101,tacticam,682,252,717,294
1585,101,broadcast,1450,567,1495,674
1586,101,tacticam,738,337,759,383
1522,101,tacticam,914,221,932,265
1587,101,tacticam,687,213,720,257
1588,101,tacticam,459,310,480,351
1588,102,broadcast,1635,581,1683,683
1522,101,tacticam,922,216,947,257
1589,101,tacticam,448,327,469,369
1582,101,tacticam,694,200,721,245
1590,102,tacticam,1802,391,1834,444
1590,100,broadcast,1551,715,1603,838
1591,102,tacticam,1290,311,1317,360
1591,100,broadcast,1582,499,1628,584
1592,102,tacticam,599,244,632,284
1592,101,broadcast,1637,524,1673,603
1593,102,tacticam,1412,711,1445,779
1593,100,broadcast,1551,715,1603,838
1573,102,tacticam,711,479,742,532
1594,102,tacticam,1286,391,1315,438
1594,100,broadcast,1677,601,1728,713
1595,102,tacticam,911,216,944,264
1596,102,tacticam,1661,489,1699,543
1596,100,broadcast,1551,715,1603,838
1573,102,tacticam,354,485,378,542
1573,102,tacticam,686,202,717,253
1597,102,tacticam,1585,305,1607,349
1597,100,broadcast,1582,499,1628,584
1598,102,tacticam,418,390,442,442
1599,102,tacticam,969,268,1001,308
1600,102,tacticam,682,250,712,295
1601,102,tacticam,999,450,1021,501
1601,101,broadcast,1637,524,1673,603
1602,102,tacticam,737,338,757,383
1602,103,broadcast,1647,530,1684,614
1603,102,tacticam,451,324,474,367
1603,100,broadcast,1062,619,1103,721
1604,102,tacticam,455,309,481,355
1604,104,broadcast,1732,539,1769,639
1601,103,tacticam,598,245,633,286
1573,103,tacticam,709,479,742,530
1605,103,tacticam,1293,313,1319,360
1605,104,broadcast,1834,548,1902,646
1605,103,tacticam,1411,712,1447,779
1573,103,tacticam,354,484,380,539
1605,103,tacticam,1805,393,1839,446
1606,103,tacticam,1284,391,1319,441
1606,101,broadcast,1673,602,1736,715
1607,103,tacticam,1666,490,1697,543
1607,101,broadcast,1559,718,1607,841
1608,103,tacticam,909,215,932,267
1608,101,broadcast,1637,524,1673,603
1609,103,tacticam,995,450,1023,500
1610,103,tacticam,684,202,714,253
1611,103,tacticam,1588,307,1605,350
1611,102,broadcast,1590,505,1622,591
1612,103,tacticam,729,337,754,383
1613,103,tacticam,418,391,445,442
1614,103,tacticam,971,269,998,311
1615,103,tacticam,455,321,477,365
1615,101,broadcast,1637,524,1673,603
1616,103,tacticam,685,252,707,296
1616,104,broadcast,1732,539,1769,639
1617,103,tacticam,458,308,482,359
1618,103,tacticam,148,323,169,373
1619,103,tacticam,904,337,924,385
1620,104,tacticam,595,243,633,285
1620,102,broadcast,1063,626,1111,726
1605,104,tacticam,703,476,741,526
1605,104,tacticam,1411,710,1446,776
1605,104,tacticam,1808,391,1841,446
1621,104,tacticam,992,447,1021,496
1621,104,broadcast,1650,530,1687,615
1622,104,tacticam,353,478,379,531
1622,102,broadcast,1562,719,1611,843
1623,104,tacticam,1296,310,1319,360
1623,102,broadcast,1562,719,1611,843
1624,104,tacticam,415,388,445,438
1624,104,broadcast,1650,530,1687,615
1625,104,tacticam,1286,392,1319,440
1625,102,broadcast,1063,626,1111,726
1626,104,tacticam,974,269,996,311
1627,104,tacticam,905,215,930,266
1627,102,broadcast,1457,570,1503,677
1628,104,tacticam,1588,304,1604,349
1628,103,broadcast,1594,510,1622,597
1629,104,tacticam,729,334,756,379
1630,104,tacticam,455,314,480,362
1631,104,tacticam,688,199,710,254
1624,104,tacticam,685,250,700,294
1632,104,tacticam,1668,490,1693,543
1632,102,broadcast,1562,719,1611,843
1633,104,tacticam,904,335,925,384
1634,105,tacticam,592,241,631,283
1635,105,tacticam,725,330,754,374
1636,105,tacticam,411,385,439,432
1605,105,tacticam,697,473,735,522
1637,105,tacticam,1412,707,1442,770
1637,103,broadcast,1568,718,1615,845
1638,105,tacticam,981,443,1015,492
1638,103,broadcast,1673,612,1747,717
1637,105,tacticam,349,472,375,523
1605,105,tacticam,1808,388,1840,442
1639,105,tacticam,1287,389,1312,435
1639,104,broadcast,1732,539,1769,639
1640,105,tacticam,900,212,929,263
1640,105,broadcast,1732,539,1779,643
1602,105,tacticam,454,314,478,357
1628,105,tacticam,1664,485,1686,539
1641,105,tacticam,1585,300,1604,345
1641,104,broadcast,1596,512,1627,598
1642,105,tacticam,974,265,992,308
1643,105,tacticam,681,195,706,253
1643,103,broadcast,1833,545,1893,643
1637,105,tacticam,1299,306,1317,355
1644,105,tacticam,674,248,699,290
1644,103,broadcast,1070,630,1114,727
1645,105,tacticam,151,320,174,368
1645,105,broadcast,897,679,917,728
1624,105,tacticam,452,303,477,355
1646,106,tacticam,588,240,625,282
1646,107,broadcast,1697,641,1742,731
1647,106,tacticam,411,383,436,431
1648,106,tacticam,1414,706,1439,769
1648,105,broadcast,1594,514,1628,600
1605,106,tacticam,1810,387,1840,441
1649,106,tacticam,974,441,1009,490
1650,106,tacticam,719,325,752,373
1650,104,broadcast,1650,530,1687,615
1648,106,tacticam,347,470,370,523
1651,106,tacticam,694,471,725,522
1651,104,broadcast,1834,548,1902,646
1652,106,tacticam,1584,298,1606,343
1652,104,broadcast,1834,548,1902,646
1650,106,tacticam,899,212,928,263
1648,106,tacticam,1662,482,1685,538
1652,106,tacticam,672,193,703,254
1653,106,tacticam,670,245,700,289
1653,106,broadcast,1682,619,1734,699
1654,106,tacticam,973,263,988,306
1655,106,tacticam,1301,304,1317,355
1639,106,tacticam,455,313,482,355
1648,106,tacticam,446,296,471,341
1656,106,tacticam,1288,388,1310,434
1656,104,broadcast,1650,530,1687,615
1657,106,tacticam,901,329,925,375
1658,107,tacticam,410,385,435,431
1648,107,tacticam,348,468,368,522
1648,107,tacticam,1815,389,1840,442
1648,107,tacticam,1414,706,1436,769
1659,107,tacticam,1583,299,1610,345
1659,105,broadcast,1839,550,1911,648
1660,107,tacticam,1662,482,1688,539
1660,105,broadcast,1594,514,1628,600
1653,107,tacticam,974,442,1004,493
1661,107,tacticam,692,472,720,523
1661,105,broadcast,1839,550,1911,648
1662,107,tacticam,585,241,619,282
1653,107,tacticam,670,245,700,288
1640,107,tacticam,457,314,487,355
1660,107,tacticam,668,195,699,256
1663,107,tacticam,973,263,989,306
1660,107,tacticam,1303,306,1319,356
1664,107,tacticam,902,212,926,263
1664,108,broadcast,1488,580,1524,690
1665,107,tacticam,717,328,746,372
1666,107,tacticam,1288,387,1306,438
1666,107,broadcast,1091,630,1123,733
1667,107,tacticam,445,299,472,339
1667,105,broadcast,1594,514,1628,600
1668,107,tacticam,903,329,925,375
1645,107,tacticam,158,319,180,364
1669,108,tacticam,409,384,430,430
1670,108,tacticam,1658,481,1689,537
1670,106,broadcast,1570,718,1625,849
1671,108,tacticam,583,240,612,282
1671,106,broadcast,1689,645,1746,729
1672,108,tacticam,1413,703,1434,767
1672,110,broadcast,1882,548,1919,655
1673,108,tacticam,1583,300,1612,345
1673,106,broadcast,1849,551,1914,649
1672,108,tacticam,692,470,716,522
1674,108,tacticam,972,262,991,305
1672,108,tacticam,1820,388,1839,441
1672,108,tacticam,346,466,370,519
1675,108,tacticam,461,314,491,354
1676,108,tacticam,715,328,743,373
1666,108,tacticam,1288,387,1305,437
1646,108,tacticam,666,245,695,284
1672,108,tacticam,1305,306,1322,357
1664,108,tacticam,974,442,996,492
1677,108,tacticam,446,299,471,337
1677,106,broadcast,853,692,894,734
1678,108,tacticam,904,327,925,372
1679,108,tacticam,667,209,697,261
1679,110,broadcast,1577,532,1615,614
1680,108,tacticam,899,209,920,263
1672,108,tacticam,667,197,695,256
1681,109,tacticam,579,241,611,283
1682,109,tacticam,1652,481,1689,536
1682,107,broadcast,1567,721,1628,850
1672,109,tacticam,344,464,371,518
1683,109,tacticam,405,384,433,429
1684,109,tacticam,968,262,992,307
1685,109,tacticam,1412,702,1433,767
1685,110,broadcast,1882,548,1919,655
1686,109,tacticam,688,469,713,522
1686,110,broadcast,1882,548,1919,655
1687,109,tacticam,1583,300,1611,347
1687,107,broadcast,1858,551,1915,650
1666,109,tacticam,968,440,988,491
1686,109,tacticam,1819,388,1838,442
1688,109,tacticam,460,314,493,354
1689,109,tacticam,714,329,735,374
1686,109,tacticam,1305,306,1322,355
1690,109,tacticam,447,299,470,336
1691,109,tacticam,1286,385,1306,438
1691,107,broadcast,1091,630,1123,733
1692,109,tacticam,894,210,917,262
1679,109,tacticam,667,213,694,262
1693,109,tacticam,663,244,687,284
1693,107,broadcast,1668,530,1702,634
1694,109,tacticam,667,196,687,242
1694,110,broadcast,1882,548,1919,655
1695,110,tacticam,678,469,708,522
1695,108,broadcast,1869,551,1916,652
1696,110,tacticam,958,265,988,307
1697,110,tacticam,337,463,368,516
1697,108,broadcast,1564,725,1629,854
1698,110,tacticam,1641,482,1684,537
1698,108,broadcast,1564,725,1629,854
1699,110,tacticam,396,384,429,430
1700,110,tacticam,457,315,489,356
1700,108,broadcast,1488,580,1524,690
1701,110,tacticam,1405,703,1430,767
1701,109,broadcast,1879,550,1916,653
1702,110,tacticam,957,440,984,491
1702,112,broadcast,1773,553,1802,628
1679,110,tacticam,1581,300,1604,348
1694,110,tacticam,1298,306,1318,357
1702,110,tacticam,1282,388,1303,436
1703,110,tacticam,443,299,464,335
1703,108,broadcast,859,693,899,737
1704,110,tacticam,579,244,609,283
1705,110,tacticam,894,220,916,267
1706,110,tacticam,882,212,906,258
1694,110,tacticam,656,197,676,239
1702,110,tacticam,657,247,677,287
1707,110,tacticam,899,327,915,370
1708,110,tacticam,657,205,678,261
1679,110,tacticam,161,319,184,365
1709,111,tacticam,571,242,605,281
1709,110,broadcast,1697,665,1739,740
1702,111,tacticam,456,311,487,353
1710,111,tacticam,956,263,984,304
1702,111,tacticam,947,437,979,486
1711,111,tacticam,1397,698,1430,764
1711,109,broadcast,1563,728,1631,858
1694,111,tacticam,332,458,360,506
1712,111,tacticam,388,380,426,428
1713,111,tacticam,1274,385,1301,434
1713,110,broadcast,1697,665,1739,740
1711,111,tacticam,672,466,705,518
1711,111,tacticam,1641,480,1679,535
1714,111,tacticam,1809,387,1831,441
1714,110,broadcast,1882,548,1919,655
1714,111,tacticam,1292,306,1317,356
1702,111,tacticam,701,327,719,372
1679,111,tacticam,1579,298,1598,347
1715,111,tacticam,894,324,913,367
1702,111,tacticam,886,221,908,264
1716,111,tacticam,440,296,460,331
1717,111,tacticam,647,194,662,229
1702,111,tacticam,651,245,667,285
1702,111,tacticam,654,217,671,263
1702,111,tacticam,874,210,895,252
1718,111,tacticam,158,313,183,362
1719,112,tacticam,1273,385,1305,432
1719,112,broadcast,1494,583,1550,697
1720,112,tacticam,571,239,606,280
1721,112,tacticam,668,464,705,514
1721,110,broadcast,1562,733,1638,861
1722,112,tacticam,1398,696,1434,760
1722,110,broadcast,1562,733,1638,861
1714,112,tacticam,332,455,359,504
1723,112,tacticam,1808,385,1835,440
1723,110,broadcast,1882,548,1919,655
1719,112,tacticam,385,378,428,426
1702,112,tacticam,460,307,489,350
1702,112,tacticam,943,435,977,481
1724,112,tacticam,1296,304,1321,353
1724,110,broadcast,1882,548,1919,655
1725,112,tacticam,884,220,910,262
1726,112,tacticam,957,261,984,302
1702,112,tacticam,697,325,722,370
1727,112,tacticam,1645,478,1675,532
1727,110,broadcast,1562,733,1638,861
1728,112,tacticam,896,320,916,365
1729,112,tacticam,646,240,667,282
1729,112,broadcast,1773,589,1802,656
1730,112,tacticam,1581,297,1597,342
1731,112,tacticam,441,295,464,330
1679,112,tacticam,654,212,672,259
1702,112,tacticam,877,211,891,256
1702,113,tacticam,936,435,972,483
1732,113,tacticam,328,454,359,505
1732,111,broadcast,1564,736,1644,863
1733,113,tacticam,1394,698,1433,761
1733,111,broadcast,1564,736,1644,863
1734,113,tacticam,571,241,601,281
1735,113,tacticam,1803,387,1835,441
1735,111,broadcast,1574,534,1612,617
1736,113,tacticam,382,378,424,427
1719,113,tacticam,1273,386,1304,433
1733,113,tacticam,659,464,704,514
1737,113,tacticam,693,323,723,372
1702,113,tacticam,460,306,488,350
1738,113,tacticam,1295,305,1322,355
1738,111,broadcast,1564,736,1644,863
1739,113,tacticam,958,264,979,306
1740,113,tacticam,1645,480,1668,535
1740,115,broadcast,1885,555,1920,658
1741,113,tacticam,882,220,908,264
1729,113,tacticam,642,240,666,284
1735,113,tacticam,633,193,661,229
1742,113,tacticam,438,294,464,329
1743,113,tacticam,894,320,917,365
1744,113,tacticam,1577,298,1594,346
1702,113,tacticam,874,210,887,255
1702,113,tacticam,646,215,671,262
1745,113,tacticam,165,313,189,360
1746,114,tacticam,382,378,420,427
1747,114,tacticam,323,452,359,504
1747,112,broadcast,1569,534,1618,618
1748,114,tacticam,1802,387,1836,442
1748,112,broadcast,1570,740,1652,865
1749,114,tacticam,687,324,720,369
1750,114,tacticam,1396,698,1432,759
1750,112,broadcast,1570,740,1652,865
1751,114,tacticam,932,435,964,483
1752,114,tacticam,1273,388,1300,434
1702,114,tacticam,568,242,596,281
1750,114,tacticam,656,465,698,513
1753,114,tacticam,1297,305,1323,355
1753,112,broadcast,1570,740,1652,865
1702,114,tacticam,460,306,484,349
1754,114,tacticam,433,295,462,330
1755,114,tacticam,891,320,916,364
1702,114,tacticam,878,220,904,264
1756,114,tacticam,958,263,975,305
1757,114,tacticam,1641,481,1663,535
1758,114,tacticam,634,240,664,283
1758,112,broadcast,1494,583,1550,697
1759,114,tacticam,627,193,656,231
1759,116,broadcast,1885,558,1919,658
1760,114,tacticam,1576,297,1594,347
1761,114,tacticam,870,210,883,249
1762,114,tacticam,637,217,671,265
1762,112,broadcast,1773,589,1802,656
1763,115,tacticam,1396,697,1429,757
1763,113,broadcast,1576,740,1657,868
1764,115,tacticam,380,377,415,427
1765,115,tacticam,1803,387,1836,441
1765,113,broadcast,1576,740,1657,868
1766,115,tacticam,625,240,662,280
1766,113,broadcast,1496,586,1554,700
1767,115,tacticam,889,318,915,363
1768,115,tacticam,432,293,461,328
1769,115,tacticam,319,447,356,499
1769,114,broadcast,1584,740,1657,869
1770,115,tacticam,1273,387,1296,433
1770,114,broadcast,1780,550,1809,657
1769,115,tacticam,1296,304,1324,354
1771,115,tacticam,655,464,688,514
1771,113,broadcast,1576,740,1657,868
1772,115,tacticam,1638,478,1661,533
1772,113,broadcast,1738,598,1766,695
1773,115,tacticam,459,305,482,348
1774,115,tacticam,680,322,717,367
1775,115,tacticam,626,192,646,230
1775,116,broadcast,1885,558,1919,658
1776,115,tacticam,876,221,900,265
1777,115,tacticam,1575,296,1593,347
1777,114,broadcast,1745,597,1774,695
1778,115,tacticam,930,434,951,483
1778,113,broadcast,1496,586,1554,700
1779,115,tacticam,864,209,880,247
1780,115,tacticam,565,240,589,280
1781,115,tacticam,641,218,668,263
1781,114,broadcast,1584,740,1657,869
1782,116,tacticam,1802,388,1837,442
1782,114,broadcast,1584,740,1657,869
1783,116,tacticam,1394,697,1423,757
1783,114,broadcast,1584,740,1657,869
1784,116,tacticam,315,447,351,494
1784,114,broadcast,1584,740,1657,869
1785,116,tacticam,649,464,682,515
1785,114,broadcast,1584,740,1657,869
1786,116,tacticam,673,324,713,368
1787,116,tacticam,377,377,407,427
1788,116,tacticam,1272,387,1291,434
1789,116,tacticam,1297,304,1323,355
1789,115,broadcast,1589,740,1654,869
1790,116,tacticam,431,293,461,328
1791,116,tacticam,622,243,659,281
1792,116,tacticam,561,239,588,281
1793,116,tacticam,1633,478,1661,534
1793,114,broadcast,1584,740,1657,869
1794,116,tacticam,875,221,896,265
1770,116,tacticam,924,434,944,484
1795,116,tacticam,888,318,912,363
1796,116,tacticam,458,306,481,349
1797,116,tacticam,623,193,639,229
1798,116,tacticam,1570,297,1591,343
1798,114,broadcast,1739,595,1773,711
1799,116,tacticam,636,220,661,266
